year,PdDistrict,Category,Descript,incident_count
2012,CENTRAL,NON-CRIMINAL,"SEARCH WARRANT SERVICE",11
2012,CENTRAL,NON-CRIMINAL,SHELTER,1
2012,CENTRAL,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",16
2012,CENTRAL,NON-CRIMINAL,"TARASOFF REPORT",4
2012,CENTRAL,NON-CRIMINAL,"TRAFFIC ACCIDENT",3
2012,CENTRAL,NON-CRIMINAL,"TRUANT, HABITUAL",1
2012,CENTRAL,NON-CRIMINAL,"TURNED IN GUN",6
2012,CENTRAL,"OTHER OFFENSES","AGGRESSIVE SOLICITING",1
2012,CENTRAL,"OTHER OFFENSES","AID OR HARBOR FELON",1
2012,CENTRAL,"OTHER OFFENSES","ANIMAL, WITHOUT PROPER CARE OR ATTENTION",1
2012,CENTRAL,"OTHER OFFENSES","BATHROOM HOLE, LOOKING THROUGH",1
2012,CENTRAL,"OTHER OFFENSES","BEYOND PARENTAL CONTROL",6
2012,CENTRAL,"OTHER OFFENSES","COMPUTER SYSTEM, ACCESSING, COPYING, OR DAMAGING",4
2012,CENTRAL,"OTHER OFFENSES",CONSPIRACY,48
2012,CENTRAL,"OTHER OFFENSES","CONTRIBUTING TO THE DELINQUENCY OF MINOR",1
2012,CENTRAL,"OTHER OFFENSES","CRUELTY TO ANIMALS",2
2012,CENTRAL,"OTHER OFFENSES","DANGER OF LEADING IMMORAL LIFE",6
2012,CENTRAL,"OTHER OFFENSES","DEFRAUDING TAXI DRIVER",5
2012,CENTRAL,"OTHER OFFENSES","DISCHARGING OFFENSIVE OR INJURIOUS SUBSTANCE IN PUBLIC AREA",1
2012,CENTRAL,"OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED",342
2012,CENTRAL,"OTHER OFFENSES","EVADING A POLICE OFFICER RECKLESSLY",5
2012,CENTRAL,"OTHER OFFENSES","EVADING A POLICE VEHICLE OR BICYCLE",1
2012,CENTRAL,"OTHER OFFENSES","EVADING PAYMENT OF RAILROAD FARE",1
2012,CENTRAL,"OTHER OFFENSES","FAILURE TO HEED RED LIGHT AND SIREN",1
2012,CENTRAL,"OTHER OFFENSES","FAILURE TO REGISTER AS SEX OFFENDER",6
2012,CENTRAL,"OTHER OFFENSES","FALSE EVIDENCE OF VEHICLE REGISTRATION",5
2012,CENTRAL,"OTHER OFFENSES","FALSE FIRE ALARM",3
2012,CENTRAL,"OTHER OFFENSES","FALSE PERSONATION",44
2012,CENTRAL,"OTHER OFFENSES","FALSE PERSONATION AND CHEAT CRIMES (GENERAL)",3
2012,CENTRAL,"OTHER OFFENSES","FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY",83
2012,CENTRAL,"OTHER OFFENSES","FALSE REPORT OF BOMB",3
2012,CENTRAL,"OTHER OFFENSES","FIREWORKS, THROW AT PERSON OR DISCHARGE IN CROWD",1
2012,CENTRAL,"OTHER OFFENSES","FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",46
2012,CENTRAL,"OTHER OFFENSES","HARASSING PHONE CALLS",48
2012,CENTRAL,"OTHER OFFENSES","HAZARDOUS MATERIALS, DUMPING IN UNAUTHORIZED LOCATION",1
2012,CENTRAL,"OTHER OFFENSES","INDECENT EXPOSURE",7
2012,CENTRAL,"OTHER OFFENSES","INDECENT EXPOSURE (JUVENILE VICTIM)",3
2012,CENTRAL,"OTHER OFFENSES","INDECENT EXPOSURE WITH PRIOR CONVICTION",2
2012,CENTRAL,"OTHER OFFENSES","INJURY TO TELEGRAPH/TELEPHONE LINES",4
2012,CENTRAL,"OTHER OFFENSES","INTOXICATED JUVENILE",4
2012,CENTRAL,"OTHER OFFENSES","LOST/STOLEN LICENSE PLATE",68
2012,CENTRAL,"OTHER OFFENSES","MISCELLANEOUS INVESTIGATION",53
2012,CENTRAL,"OTHER OFFENSES","MISCELLANEOUS STATE FELONY",1
2012,CENTRAL,"OTHER OFFENSES","MISCELLANEOUS STATE MISDEMEANOR",3
2012,CENTRAL,"OTHER OFFENSES","MONEY, PROPERTY OR LABOR, FRAUDULENTLY OBTAINING",6
2012,CENTRAL,"OTHER OFFENSES","OBSCENE PHONE CALLS(S)",31
2012,CENTRAL,"OTHER OFFENSES","OPEN CONTAINER OF ALCOHOL IN VEHICLE",2
2012,CENTRAL,"OTHER OFFENSES","OPERATING TAXI WITHOUT A PERMIT",4
2012,CENTRAL,"OTHER OFFENSES","PAROLE VIOLATION",37
2012,CENTRAL,"OTHER OFFENSES","PEDDLING WITHOUT A LICENSE",2
2012,CENTRAL,"OTHER OFFENSES","PEEPING TOM",1
2012,CENTRAL,"OTHER OFFENSES","PERMIT VIOLATION, ENTERTAINMENT",1
2012,CENTRAL,"OTHER OFFENSES","PERMIT VIOLATION, POLICE (GENERAL)",73
2012,CENTRAL,"OTHER OFFENSES","PERMIT VIOLATION, SIDEWALK SALES",1
2012,CENTRAL,"OTHER OFFENSES","PHONE CALLS, OBSCENE",3
2012,CENTRAL,"OTHER OFFENSES","PLACING TRASH ON THE STREET",1
2012,CENTRAL,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS",58
2012,CENTRAL,"OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS W/PRIORS",6
2012,CENTRAL,"OTHER OFFENSES","POSSESSION OF FIRECRACKERS",4
2012,CENTRAL,"OTHER OFFENSES","PROBATION VIOLATION",65
2012,CENTRAL,"OTHER OFFENSES","PUBLIC TRANSIT CRIMES - INFRACTIONS",1
2012,CENTRAL,"OTHER OFFENSES","RECKLESS DRIVING",2
2012,CENTRAL,"OTHER OFFENSES","RESISTING ARREST",95
2012,CENTRAL,"OTHER OFFENSES","RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER",4
2012,CENTRAL,"OTHER OFFENSES",RIOT,2
2012,CENTRAL,"OTHER OFFENSES","SOLICITING COMMISSION OF A CRIME",1
2012,CENTRAL,"OTHER OFFENSES",SPEEDING,1
2012,CENTRAL,"OTHER OFFENSES","STAY AWAY ORDER VIOLATION, DV RELATED",6
2012,CENTRAL,"OTHER OFFENSES","TAMPERING WITH A VEHICLE",17
2012,CENTRAL,"OTHER OFFENSES","THROWING OBJECT AT COMMON CARRIER, PASSENGER OR FREIGHT",1
2012,CENTRAL,"OTHER OFFENSES","THROWING SUBSTANCE AT VEHICLE",1
2012,CENTRAL,"OTHER OFFENSES","TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR",10
2012,CENTRAL,"OTHER OFFENSES","TRAFFIC COLLISION, HIT & RUN, INJURY",1
2012,CENTRAL,"OTHER OFFENSES","TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",4
2012,CENTRAL,"OTHER OFFENSES","TRAFFIC VIOLATION",109
2012,CENTRAL,"OTHER OFFENSES","TRAFFIC VIOLATION ARREST",51
2012,CENTRAL,"OTHER OFFENSES","VEHICLE, DISABLED PLACARD VIOLATION",1
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF EMERGENCY PROTECTIVE ORDER",1
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF FEDERAL STATUTE",2
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF MUNICIPAL CODE",20
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF MUNICIPAL POLICE CODE",19
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF PARK CODE",1
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER",26
2012,CENTRAL,"OTHER OFFENSES","VIOLATION OF STAY AWAY ORDER",7
2012,CENTRAL,PROSTITUTION,"ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED",1
2012,CENTRAL,PROSTITUTION,"HUMAN TRAFFICKING",2
2012,CENTRAL,PROSTITUTION,"INMATE/KEEPER OF HOUSE OF PROSTITUTION",1
2012,CENTRAL,PROSTITUTION,"LOITERING FOR PURPOSE OF PROSTITUTION",4
2012,CENTRAL,PROSTITUTION,PANDERING,1
2012,CENTRAL,PROSTITUTION,PIMPING,1
2012,CENTRAL,PROSTITUTION,"SOLICITS FOR ACT OF PROSTITUTION",6
2012,CENTRAL,"RECOVERED VEHICLE","RECOVERED VEHICLE - STOLEN OUTSIDE SF",47
2012,CENTRAL,"RECOVERED VEHICLE","VEHICLE, RECOVERED, AUTO",2
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY CHAIN STORE WITH A GUN",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY CHAIN STORE WITH A KNIFE",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY COMM. ESTAB. WITH BODILY FORCE",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY COMM. ESTAB. WITH DEADLY WEAPON",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY COMM. ESTABLISHMENT WITH A GUN",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY OF A BANK WITH A GUN",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON",5
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH A GUN",4
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH A KNIFE",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE",19
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY WITH A DEADLY WEAPON",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY WITH A GUN",1
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY WITH A KNIFE",2
2012,CENTRAL,ROBBERY,"ATTEMPTED ROBBERY WITH BODILY FORCE",9
2012,CENTRAL,ROBBERY,"CARJACKING WITH A GUN",2
2012,CENTRAL,ROBBERY,"CARJACKING WITH BODILY FORCE",1
2012,CENTRAL,ROBBERY,"ROBBERY OF A BANK WITH A DANGEROUS WEAPON",4
2012,CENTRAL,ROBBERY,"ROBBERY OF A BANK WITH A GUN",5
2012,CENTRAL,ROBBERY,"ROBBERY OF A BANK WITH BODILY FORCE",8
2012,CENTRAL,ROBBERY,"ROBBERY OF A CHAIN STORE WITH A GUN",3
2012,CENTRAL,ROBBERY,"ROBBERY OF A CHAIN STORE WITH BODILY FORCE",7
2012,CENTRAL,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ A KNIFE",1
2012,CENTRAL,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ WEAPON",2
2012,CENTRAL,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN",4
2012,CENTRAL,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",8
2012,CENTRAL,ROBBERY,"ROBBERY OF A RESIDENCE WITH A GUN",1
2012,CENTRAL,ROBBERY,"ROBBERY OF A RESIDENCE WITH A KNIFE",1
2012,CENTRAL,ROBBERY,"ROBBERY ON THE STREET WITH A DANGEROUS WEAPON",12
2012,CENTRAL,ROBBERY,"ROBBERY ON THE STREET WITH A GUN",29
2012,CENTRAL,ROBBERY,"ROBBERY ON THE STREET WITH A KNIFE",11
2012,CENTRAL,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",133
2012,CENTRAL,ROBBERY,"ROBBERY,  ATM, GUN",1
2012,CENTRAL,ROBBERY,"ROBBERY,  ATM, KNIFE",1
2012,CENTRAL,ROBBERY,"ROBBERY,  ATM, OTHER WEAPON",1
2012,CENTRAL,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",5
2012,CENTRAL,ROBBERY,"ROBBERY, ARMED WITH A GUN",17
2012,CENTRAL,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",7
2012,CENTRAL,ROBBERY,"ROBBERY, BODILY FORCE",71
2012,CENTRAL,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",1
2012,CENTRAL,RUNAWAY,RUNAWAY,7
2012,CENTRAL,"SECONDARY CODES","ATM RELATED CRIME",10
2012,CENTRAL,"SECONDARY CODES","DOMESTIC VIOLENCE",95
2012,CENTRAL,"SECONDARY CODES","GANG ACTIVITY",4
2012,CENTRAL,"SECONDARY CODES","JUVENILE INVOLVED",10
2012,CENTRAL,"SECONDARY CODES","PREJUDICE-BASED INCIDENT",7
2012,CENTRAL,"SECONDARY CODES","WEAPONS POSSESSION BY JUVENILE SUSPECT",1
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ANNOY OR MOLEST CHILDREN",3
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ASSAULT TO COMMIT MAYHEM OR SPECIFIC SEX OFFENSES",1
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ASSAULT TO RAPE WITH BODILY FORCE",6
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",1
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","CHILD ABUSE SEXUAL",2
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",4
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ENGAGING IN LEWD ACT",1
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",6
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",5
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",2
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",3
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",1
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","SEXUAL BATTERY",22
2012,CENTRAL,"SEX OFFENSES, FORCIBLE","SODOMY (ADULT VICTIM)",4
2012,CENTRAL,"STOLEN PROPERTY","RECEIVING STOLEN PROPERTY",2
2012,CENTRAL,"STOLEN PROPERTY","STOLEN ACCESS CARD, POSSESSION",3
2012,CENTRAL,"STOLEN PROPERTY","STOLEN CELLULAR PHONE, NON-CLONED, POSSESSION",1
2012,CENTRAL,"STOLEN PROPERTY","STOLEN COMPUTER, POSSESSION",1
2012,CENTRAL,"STOLEN PROPERTY","STOLEN ELECTRONICS, POSSESSION",1
2012,CENTRAL,"STOLEN PROPERTY","STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",109
2012,CENTRAL,SUICIDE,"ATTEMPTED SUICIDE",3
2012,CENTRAL,SUICIDE,"ATTEMPTED SUICIDE BY INGESTION",1
2012,CENTRAL,SUICIDE,"ATTEMPTED SUICIDE BY JUMPING",1
2012,CENTRAL,SUICIDE,"SUICIDE BY FIREARMS",3
2012,CENTRAL,SUICIDE,"SUICIDE BY JUMPING",3
2012,CENTRAL,SUICIDE,"SUICIDE BY STRANGULATION",2
2012,CENTRAL,"SUSPICIOUS OCC","INVESTIGATIVE DETENTION",211
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS CHILD",2
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE",19
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS AUTO, POSSIBLY SEX",1
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE",361
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE, POSSIBLE SHOTS FIRED",4
2012,CENTRAL,"SUSPICIOUS OCC","SUSPICIOUS PERSON",21
2012,CENTRAL,"SUSPICIOUS OCC","UNUSUAL OCCURENCE",6
2012,CENTRAL,TREA,"TRESPASSING OR LOITERING NEAR POSTED INDUSTRIAL PROPERTY",1
2012,CENTRAL,TRESPASS,"LODGING WITHOUT PERMISSION",1
2012,CENTRAL,TRESPASS,TRESPASSING,163
2012,CENTRAL,VANDALISM,"AEROSOL CONTAINER; SALE, PURCHASE OR POSSESSION OF",4
2012,CENTRAL,VANDALISM,"DAMAGE TO FIRE ALARM APPARATUS",2
2012,CENTRAL,VANDALISM,"DAMAGE TO MAIL BOX",1
2012,CENTRAL,VANDALISM,"DAMAGE TO PARKING METERS",1
2012,CENTRAL,VANDALISM,"GRAFFITI ON GOVERNMENT VEHICLES OR PUBLIC TRANSPORTATION",1
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",18
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",103
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",5
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, BUILDING UNDER CONSTRUCTION",1
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, FICTITIOUS PHONE CALLS",1
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",40
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, JUVENILE SUSPECT",2
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",2
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",19
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",307
2012,CENTRAL,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",292
2012,CENTRAL,VANDALISM,"VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY",1
2012,CENTRAL,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",5
2012,CENTRAL,"VEHICLE THEFT","ATTEMPTED STOLEN VEHICLE",3
2012,CENTRAL,"VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE",30
2012,CENTRAL,"VEHICLE THEFT","STOLEN AUTOMOBILE",344
2012,CENTRAL,"VEHICLE THEFT","STOLEN MISCELLANEOUS VEHICLE",1
2012,CENTRAL,"VEHICLE THEFT","STOLEN MOTORCYCLE",34
2012,CENTRAL,"VEHICLE THEFT","STOLEN TRUCK",78
2012,CENTRAL,WARRANTS,"ENROUTE TO ADULT AUTHORITY",15
2012,CENTRAL,WARRANTS,"ENROUTE TO DEPARTMENT OF CORRECTIONS",49
2012,CENTRAL,WARRANTS,"ENROUTE TO OUTSIDE JURISDICTION",126
2012,CENTRAL,WARRANTS,"ENROUTE TO PAROLE OFFICER",19
2012,CENTRAL,WARRANTS,"ENROUTE TO PROBATION OFFICER",2
2012,CENTRAL,WARRANTS,"ENROUTE TO U.S. MARSHALL",1
2012,CENTRAL,WARRANTS,"WARRANT ARREST",233
2012,CENTRAL,"WEAPON LAWS","AMMUNITION, POSS. BY PROHIBITED PERSON",4
2012,CENTRAL,"WEAPON LAWS","CARRYING A CONCEALED WEAPON",10
2012,CENTRAL,"WEAPON LAWS","CARRYING OF CONCEALED WEAPON BY CONVICTED FELON",2
2012,CENTRAL,"WEAPON LAWS","COMMISSION OF FELONY WHILE ARMED",1
2012,CENTRAL,"WEAPON LAWS","DESTRUCTIVE DEVICE, POSSESSION OF MATERIALS",1
2012,CENTRAL,"WEAPON LAWS","DISCHARGE FIREARM AT AN INHABITED DWELLING",1
2012,CENTRAL,"WEAPON LAWS","DISCHARGE FIREARM WITHIN CITY LIMITS",3
2012,CENTRAL,"WEAPON LAWS","EXHIBITING DEADLY WEAPON IN A THREATING MANNER",5
2012,CENTRAL,"WEAPON LAWS","FIREARM WITH ALTERED IDENTIFICATION",1
2012,CENTRAL,"WEAPON LAWS","FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE",2
2012,CENTRAL,"WEAPON LAWS","FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",3
2012,CENTRAL,"WEAPON LAWS","FLAMMABLE OR EXPLOSIVE DEVICE, POSSESSION",1
2012,CENTRAL,"WEAPON LAWS","LOCATED EXPLOSIVE DEVICE",2
2012,CENTRAL,"WEAPON LAWS","LOITERING WHILE CARRYING CONCEALED WEAPON",9
2012,CENTRAL,"WEAPON LAWS","POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT",8
2012,CENTRAL,"WEAPON LAWS","POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN",8
2012,CENTRAL,"WEAPON LAWS","POSS OF LOADED FIREARM",6
2012,CENTRAL,"WEAPON LAWS","POSS OF PROHIBITED WEAPON",8
2012,CENTRAL,"WEAPON LAWS","POSSESSION OF CAUSTIC CHEMICAL",1
2012,CENTRAL,"WEAPON LAWS","POSSESSION OF EXPLOSIVE DEVICE",2
2012,CENTRAL,"WEAPON LAWS","SWITCHBLADE KNIFE, POSSESSION",5
2012,CENTRAL,"WEAPON LAWS","WEAPON, ASSAULT, POSSESSION, MANUFACTURE, OR SALE",1
2012,CENTRAL,"WEAPON LAWS","WEAPON, ASSAULT, REGISTRATION OR TRANSFER VIOLATION",1
2012,CENTRAL,"WEAPON LAWS","WEAPON, DEADLY, CARRYING WITH INTENT TO COMMIT ASSAULT",4
2012,CENTRAL,"WEAPON LAWS","WEAPON, DEADLY, EXHIBITING TO RESIST ARREST",1
2012,CENTRAL,"WEAPON LAWS","WEAPON, POSSESS OR BRING OTHER ON SCHOOL GROUNDS",2
2012,INGLESIDE,ARSON,ARSON,15
2012,INGLESIDE,ARSON,"ARSON OF A COMMERCIAL BUILDING",2
2012,INGLESIDE,ARSON,"ARSON OF A VEHICLE",11
2012,INGLESIDE,ARSON,"ARSON OF AN INHABITED DWELLING",4
2012,INGLESIDE,ARSON,"ARSON WITH GREAT BODILY INJURY",1
2012,INGLESIDE,ARSON,"ATTEMPTED ARSON",2
2012,INGLESIDE,ARSON,"FIRE, UNLAWFULLY CAUSING",1
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",1
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT ON POLICE OFFICER WITH A KNIFE",1
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT WITH A DEADLY WEAPON",81
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT WITH A GUN",10
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT WITH A KNIFE",30
2012,INGLESIDE,ASSAULT,"AGGRAVATED ASSAULT WITH BODILY FORCE",102
2012,INGLESIDE,ASSAULT,ASSAULT,7
2012,INGLESIDE,ASSAULT,"ASSAULT ON A POLICE OFFICER WITH A DEADLY WEAPON",6
2012,INGLESIDE,ASSAULT,"ASSAULT WITH CAUSTIC CHEMICALS",6
2012,INGLESIDE,ASSAULT,"ASSAULT, AGGRAVATED, W/ GUN",13
2012,INGLESIDE,ASSAULT,"ASSAULT, AGGRAVATED, W/ MACHINE GUN",1
2012,INGLESIDE,ASSAULT,"ASSAULT, AGGRAVATED, W/ SEMI AUTO",1
2012,INGLESIDE,ASSAULT,"ATTEMPTED HOMICIDE WITH A DANGEROUS WEAPON",1
2012,INGLESIDE,ASSAULT,"ATTEMPTED HOMICIDE WITH A GUN",8
2012,INGLESIDE,ASSAULT,"ATTEMPTED HOMICIDE WITH A KNIFE",3
2012,INGLESIDE,ASSAULT,"ATTEMPTED MAYHEM WITH BODILY FORCE",1
2012,INGLESIDE,ASSAULT,BATTERY,284
2012,INGLESIDE,ASSAULT,"BATTERY OF A POLICE OFFICER",12
2012,INGLESIDE,ASSAULT,"BATTERY WITH SERIOUS INJURIES",22
2012,INGLESIDE,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",122
2012,INGLESIDE,ASSAULT,"CHILD ABUSE (PHYSICAL)",57
2012,INGLESIDE,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",16
2012,INGLESIDE,ASSAULT,"CIVIL RIGHTS, INCL. INJURY, THREAT, OR DAMAGE (HATE CRIMES)",1
2012,INGLESIDE,ASSAULT,"DISCHARGING IN GROSSLY NEGLIGENT MANNER",9
2012,INGLESIDE,ASSAULT,"ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT)",35
2012,INGLESIDE,ASSAULT,"FALSE IMPRISONMENT",46
2012,INGLESIDE,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",1
2012,INGLESIDE,ASSAULT,"FIREARM, DISCHARGING IN GROSSLY NEGLIGENT MANNER",6
2012,INGLESIDE,ASSAULT,"INFLICT INJURY ON COHABITEE",161
2012,INGLESIDE,ASSAULT,"MAYHEM WITH A KNIFE",1
2012,INGLESIDE,ASSAULT,"RESISTING PEACE OFFICER, CAUSING THEIR SERIOUS INJURY OR DEATH",3
2012,INGLESIDE,ASSAULT,"SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE",20
2012,INGLESIDE,ASSAULT,STALKING,27
2012,INGLESIDE,ASSAULT,"THREAT OR FORCE TO RESIST EXECUTIVE OFFICER",7
2012,INGLESIDE,ASSAULT,"THREATENING PHONE CALL(S)",9
2012,INGLESIDE,ASSAULT,"THREATENING SCHOOL OR PUBLIC EMPLOYEE",1
2012,INGLESIDE,ASSAULT,"THREATS AGAINST LIFE",242
2012,INGLESIDE,ASSAULT,"THREATS TO SCHOOL TEACHERS",8
2012,INGLESIDE,ASSAULT,"UNLAWFUL DISSUADING/THREATENING OF A WITNESS",1
2012,INGLESIDE,ASSAULT,"WILLFUL CRUELTY TO CHILD",1
2012,INGLESIDE,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (FELONY)",2
2012,INGLESIDE,"BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)",3
2012,INGLESIDE,BRIBERY,"DISSUADING WITNESS, VICTIM",7
2012,INGLESIDE,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",10
2012,INGLESIDE,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",43
2012,INGLESIDE,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",49
2012,INGLESIDE,BURGLARY,"BURGLARY OF FLAT, ATTEMPTED FORCIBLE ENTRY",1
2012,INGLESIDE,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",3
2012,INGLESIDE,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",2
2012,INGLESIDE,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",38
2012,INGLESIDE,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",143
2012,INGLESIDE,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",93
2012,INGLESIDE,BURGLARY,"BURGLARY OF STORE, ATTEMPTED FORCIBLE ENTRY",2
2012,INGLESIDE,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",11
2012,INGLESIDE,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",13
2012,INGLESIDE,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",2
2012,INGLESIDE,BURGLARY,"BURGLARY, FORCIBLE ENTRY",26
2012,INGLESIDE,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",9
2012,INGLESIDE,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",15
2012,INGLESIDE,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",19
2012,INGLESIDE,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",27
2012,INGLESIDE,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",7
